Media,ABRC-new,Genotype,MRPL,MRVL,MRVA,noLRpMR,Basal,Branched,Apical,Straightness,TRS,LRDpMR,LRDpBZ,Depth,LRL,MRpTRS,aLRL,aLRLpMRL,LRLpMRL,BasalpMRL,BranchedpMRL,ApicalpMRL,PC1,PC2,PC3
125,CS76163,LDV-58,2.11159,1.77818,15.4359,1,0.254903,0,1.856687,0.842105,2.12429,0.473577,0,1.714039,0.0127,0.994021532,0.0127,0.006014425,0.006014425,12.07161428,0,87.92838572,4.958332855,-1.798008158,1.179570675
125,CS76163,LDV-58,2.04538,1.82915,-9.65989,0,0,0,0,0.894284,2.04538,0,0,1.803215,0,1,0,0,0,0,0,0,4.522957765,0.270892043,-1.798994235
125,CS76163,LDV-58,1.99932,1.85735,7.51644,3,0.480047,0.745843,0.77343,0.928991,2.098742,1.50051,4.022294,1.84139,0.099422,0.952627812,0.033140667,0.016575969,0.049727907,24.01051357,37.30483364,38.68465278,4.155966977,-0.107890755,-0.831267925
125,CS76163,LDV-58,2.26564,2.02956,-5.78239,1,0.942508,0,1.323132,0.8958,2.296301,0.441376,0,2.019233,0.030661,0.986647656,0.030661,0.013533041,0.013533041,41.60007768,0,58.39992232,5.653311384,-1.41889877,0.391217597
0,CS76164,Ler-1,3.32403,2.52284,48.486801,8,0.109942,1.122638,2.09145,0.75897,4.641528,2.406717,7.126073,1.67212,1.317498,0.71614994,0.16468725,0.049544454,0.396355629,3.307491208,33.77340156,62.91910723,1.408994926,-0.340888022,1.392371878
0,CS76164,Ler-1,3.48696,2.81298,33.9063,8,0.097242,1.229498,2.16022,0.806714,5.367772,2.294262,6.506721,2.334635,1.880812,0.649610304,0.2351015,0.067423056,0.539384449,2.788732879,35.25988253,61.95138459,0.656344162,-0.438433504,1.489281476
0,CS76164,Ler-1,3.85781,3.13971,40.222698,11,0.061321,1.388809,2.40768,0.813858,5.383396,2.851359,7.920456,2.397295,1.525586,0.716612711,0.138689636,0.035950354,0.395453897,1.589528774,35.9999326,62.41053862,0.6147063,-1.002707597,0.939313156
0,CS76164,Ler-1,3.7366,2.71303,36.007599,9,0.056061,1.389339,2.2912,0.726069,6.466662,2.408607,6.477901,2.194676,2.730062,0.577825159,0.303340222,0.081180812,0.730627308,1.500321148,37.18190333,61.31777552,-0.108473427,0.086736108,1.92567335
75,CS76164,Ler-1,0.260163,0.222154,-75.963799,1,0.081461,0,0.178702,0.853903,0.395505,3.843744,0,0.05388,0.135342,0.657799522,0.135342,0.520220016,0.520220016,31.31152393,0,68.68847607,4.130353082,4.558388445,2.39963897
75,CS76164,Ler-1,0.755992,0.650867,-42.580502,2,0.112121,0.142782,0.501089,0.860944,0.911474,2.645531,14.007366,0.479251,0.155482,0.829416966,0.077741,0.102833099,0.205666198,14.83097705,18.8867078,66.28231516,4.068843862,2.604154143,0.626159413
75,CS76164,Ler-1,3.43382,2.87753,8.66892,24,0.056061,3.158779,0.21898,0.837997,10.867641,6.989301,7.597873,2.844657,7.433821,0.315967375,0.309742542,0.090203488,2.164883716,1.632613241,91.99023245,6.377154306,-4.859227703,3.839112276,-1.313656202
75,CS76164,Ler-1,4.90951,3.96748,16.2234,30,0.030661,3.817159,1.06169,0.808121,12.877634,6.11059,7.859248,3.809494,7.968124,0.381243169,0.265604133,0.054099927,1.622997814,0.62452261,77.75030502,21.62517237,-5.43834429,1.551042669,-1.18293563
125,CS76164,Ler-1,3.14443,2.66119,-30.869499,13,0.224242,2.005638,0.91455,0.846319,4.481168,4.134295,6.481728,2.284201,1.336738,0.701698754,0.102826,0.032700998,0.425112978,7.131403784,63.78383364,29.08476258,0.256055784,1.506087214,-1.918072119
125,CS76164,Ler-1,3.016,2.53767,-5.19443,11,0.290824,1.573306,1.15187,0.841402,4.846388,3.647215,6.991646,2.527248,1.830388,0.622319137,0.166398909,0.055172052,0.606892573,9.64270557,52.1653183,38.19197613,0.334932537,1.158472036,-0.464925934
125,CS76164,Ler-1,3.02269,2.41246,-13.1537,14,0.176524,2.040656,0.80551,0.798117,3.575857,4.631636,6.860538,2.349165,0.553167,0.845305056,0.039511929,0.013071777,0.183004873,5.839963741,67.51125653,26.64877973,0.910272756,1.352427777,-2.438317305
125,CS76164,Ler-1,3.09183,2.48202,-3.83368,15,0.061321,2.121209,0.9093,0.802767,4.275265,4.851496,7.071439,2.476466,1.183435,0.723190258,0.078895667,0.025517466,0.382761989,1.983323792,68.60690918,29.40976703,0.007505273,1.535917808,-1.932452954
0,CS76165,LI-OF-095,3.45636,3.2512,0,4,0.402042,0.861948,2.19237,0.940643,3.772584,1.157287,4.64065,3.2512,0.316224,0.916178407,0.079056,0.022872617,0.09149047,11.63194806,24.93802729,63.43002465,2.756378448,-2.280989614,0.210966201
0,CS76165,LI-OF-095,3.58952,3.35282,0.217854,4,0.310963,0.779587,2.49897,0.934058,4.14885,1.114355,5.130922,3.352796,0.55933,0.865184328,0.1398325,0.038955766,0.155823063,8.6630803,21.71841918,69.61850052,2.314254375,-2.359226571,0.826619213
0,CS76165,LI-OF-095,3.40428,3.16885,3.69139,7,0.115203,1.729537,1.55954,0.930843,3.830446,2.056235,4.047326,3.162276,0.426166,0.88874246,0.060880857,0.017883622,0.125185355,3.384063591,50.80478104,45.81115537,1.626713605,-1.22194401,-1.148851858
0,CS76165,LI-OF-095,3.34222,2.99882,5.61361,2,0.264521,0.145863,2.931836,0.897254,3.533622,0.598405,13.711502,2.984438,0.191402,0.945834048,0.095701,0.028633962,0.057267924,7.914529863,4.364254896,87.72121524,3.272055307,-2.565179539,1.989430763
75,CS76165,LI-OF-095,4.26022,3.79749,-0.576784,16,0.091982,2.319148,1.84909,0.891384,8.943686,3.755675,6.899085,3.797297,4.683466,0.476338279,0.292716625,0.068709274,1.09934839,2.159090376,54.43728258,43.40362704,-2.530228563,0.115750129,0.198886477
75,CS76165,LI-OF-095,3.87997,3.51323,7.92432,14,0.122642,2.095278,1.66205,0.905479,7.53564,3.608275,6.681691,3.479682,3.65567,0.514882611,0.261119286,0.067299305,0.942190275,3.160900729,54.00242785,42.83667142,-1.650453523,0.153114553,0.152319371
75,CS76165,LI-OF-095,3.47974,2.99787,7.57854,15,0.030661,1.881189,1.56789,0.861521,6.353488,4.310667,7.97368,2.971684,2.873748,0.54768971,0.1915832,0.055056757,0.825851357,0.88112905,54.06119423,45.05767672,-1.174404643,0.769822735,-0.124830161
75,CS76165,LI-OF-095,3.35093,3.05713,8.63713,11,0.117382,1.781238,1.45231,0.912323,4.910632,3.282671,6.17548,3.02246,1.559702,0.682382634,0.141791091,0.042313952,0.465453471,3.502967833,53.1565267,43.34050547,0.208652412,-0.078545635,-0.56430475
125,CS76165,LI-OF-095,1.49312,1.29691,-8.53077,4,0.285563,0.637708,0.569849,0.868591,2.037571,2.678954,6.272463,1.282561,0.544451,0.732794097,0.13611275,0.091159954,0.364639815,19.1252545,42.70976211,38.16498339,2.938792109,2.05299707,-0.126796032
125,CS76165,LI-OF-095,1.39716,1.09757,-27.165001,5,0.130082,0.869389,0.397689,0.785572,2.083489,3.578688,5.751165,0.976503,0.686329,0.670586694,0.1372658,0.0982463,0.491231498,9.310458358,62.22544304,28.4640986,1.965758589,3.436452118,-0.938325401
125,CS76165,LI-OF-095,1.39641,1.0832,4.76364,2,0.532652,0.308784,0.554974,0.775703,1.43977,1.432244,6.477019,1.079458,0.04336,0.969884079,0.02168,0.015525526,0.031051052,38.14438453,22.11270329,39.74291218,5.264528248,1.127780627,-0.241387236
125,CS76165,LI-OF-095,1.17599,1.0541,12.6804,3,0.336363,0.676707,0.16292,0.896351,1.413835,2.551042,4.433233,1.02839,0.237845,0.831773156,0.079281667,0.067416956,0.202250869,28.60253914,57.54360156,13.8538593,3.779076531,2.204598804,-1.1952715
0,CS76166,Liarum,3.0532,2.6797,0,8,0.255805,1.035395,1.762,0.877669,4.036516,2.620202,7.72652,2.6797,0.983316,0.756394871,0.1229145,0.040257599,0.322060789,8.378258876,33.91179746,57.70994367,1.600779881,-0.373068611,0.255883615
0,CS76166,Liarum,3.38738,2.96665,11.4066,8,0.180882,1.151498,2.055,0.875795,4.870509,2.361707,6.947472,2.908054,1.483129,0.695487884,0.185391125,0.054729946,0.437839569,5.339879199,33.99376509,60.66635571,0.940096768,-0.727955639,0.836088832
0,CS76166,Liarum,3.21702,2.90331,15.8071,7,0.369203,0.821667,2.02615,0.902484,4.098734,2.175927,8.519265,2.793519,0.881714,0.78488138,0.125959143,0.039153982,0.274077873,11.47655283,25.54124625,62.98220092,2.031079454,-1.189828927,0.859496405
0,CS76166,Liarum,3.11324,2.77176,18.518299,11,0.056061,1.478619,1.57856,0.890314,4.213939,3.533297,7.439374,2.628245,1.100699,0.738795697,0.100063545,0.032141289,0.353554175,1.800728501,47.49453945,50.70473205,0.810836212,-0.133348514,-0.32782879
75,CS76166,Liarum,5.31516,4.58315,-21.8605,19,0.097242,3.188168,2.02975,0.862279,8.279987,3.574681,5.959535,4.25359,2.964827,0.641928544,0.156043526,0.029358199,0.557805786,1.829521595,59.98254051,38.1879379,-2.313143015,-0.943558806,-1.513912067
75,CS76166,Liarum,4.81572,4.26675,-17.1908,18,0.180882,2.736068,1.89877,0.886005,6.769651,3.737759,6.578784,4.076137,1.953931,0.71136902,0.108551722,0.02254112,0.405740159,3.756073858,56.81534641,39.42857973,-1.278323271,-0.974073804,-1.60073723
75,CS76166,Liarum,4.64679,4.04612,-25.354799,23,0.094161,2.943779,1.60885,0.870734,12.989372,4.949654,7.813087,3.656371,8.342582,0.357737849,0.362720957,0.078058392,1.795343022,2.026366589,63.35080776,34.62282565,-4.893245595,1.346307249,-0.163438167
75,CS76166,Liarum,4.92364,4.26629,-19.354601,16,0.068761,3.063339,1.79154,0.866491,7.804451,3.249629,5.223059,4.025183,2.880811,0.630875894,0.180050688,0.036568613,0.585097814,1.396548082,62.21695737,36.38649454,-1.975351182,-0.581505221,-1.38640987
125,CS76166,Liarum,1.60795,1.42286,-46.0947,6,0.122642,0.788457,0.696851,0.884891,2.28902,3.731459,7.609799,0.986709,0.68107,0.702462189,0.113511667,0.070594028,0.423564166,7.627227215,49.03492024,43.33785255,2.044572168,2.609894315,-0.868548844
125,CS76166,Liarum,2.05155,1.75926,-5.00583,6,0.311866,0.872474,0.86721,0.857527,2.214471,2.924618,6.876996,1.75255,0.162921,0.92642893,0.0271535,0.013235602,0.079413614,15.20148181,42.52755234,42.27096586,3.293040774,0.726197219,-1.091019543
125,CS76166,Liarum,1.58112,1.39723,-1.05118,8,0.236942,0.829108,0.51507,0.883696,2.19125,5.059704,9.648923,1.396995,0.61013,0.721560753,0.07626625,0.048235586,0.385884689,14.98570633,52.43801862,32.57627505,2.101327927,2.492461844,-0.970778597
125,CS76166,Liarum,1.85143,1.59328,-15.3763,5,0.097242,1.037568,0.71662,0.860567,2.060793,2.700615,4.818962,1.536249,0.209363,0.898406584,0.0418726,0.022616356,0.11308178,5.252264466,56.04143824,38.70629729,2.850892745,1.23675853,-1.550381982
0,CS76167,Lillo-1,4.7408,4.11582,16.359501,8,0.282482,1.483878,2.97444,0.86817,6.039966,1.687479,5.391279,3.949184,1.299166,0.784905081,0.16239575,0.034254925,0.274039403,5.958530206,31.30016031,62.74130948,0.640670922,-2.739484466,0.74395492
0,CS76167,Lillo-1,4.1481,3.67682,7.5684,13,0.127903,1.525057,2.49514,0.886387,5.613645,3.133965,8.524273,3.644789,1.465545,0.738931657,0.112734231,0.027177318,0.353305128,3.083411682,36.7651937,60.15139461,0.130071298,-1.514914996,0.133665953
0,CS76167,Lillo-1,5.77694,5.00154,6.87174,15,0.122642,2.545198,3.1091,0.865777,9.482507,2.59653,5.893451,4.965611,3.705567,0.609220747,0.2470378,0.042762743,0.641441144,2.122957829,44.05789224,53.81914993,-2.318068364,-2.524397913,0.388649548
0,CS76167,Lillo-1,5.35168,4.68813,-4.51807,12,0.249642,2.017808,3.08423,0.876011,9.932796,2.242287,5.947047,4.673562,4.581116,0.538788877,0.381759667,0.071334547,0.85601456,4.664740792,37.70419756,57.63106165,-2.227659678,-1.986848256,1.367032065
75,CS76167,Lillo-1,5.12977,4.41621,11.3099,21,0.216803,3.265637,1.64733,0.860898,8.475222,4.093751,6.430599,4.330451,3.345452,0.605266741,0.159307238,0.031055435,0.652164132,4.226368824,63.6604955,32.11313568,-2.463887875,-0.764748796,-1.340406601
75,CS76167,Lillo-1,4.81317,4.00058,15.8953,26,0.306605,3.266545,1.24002,0.831174,10.35709,5.401845,7.959481,3.847613,5.54392,0.464722234,0.213227692,0.044300885,1.151823019,6.370126133,67.86681127,25.7630626,-3.665632959,0.689476542,-1.082096037
75,CS76167,Lillo-1,1.54137,1.23909,21.2505,3,0.086721,0.48095,0.973699,0.803889,2.786126,1.94632,6.237655,1.154838,1.244756,0.553230543,0.414918667,0.269188233,0.807564699,5.626228615,31.20276118,63.17101021,1.759432883,2.32778923,3.17879571
75,CS76167,Lillo-1,5.74463,4.95184,8.1301,26,0.288645,3.639735,1.81625,0.861995,13.525717,4.525966,7.143377,4.902071,7.781087,0.424719074,0.299272577,0.052096058,1.354497505,5.024605588,63.35891084,31.61648357,-5.010752717,-0.533826467,-0.514565904
125,CS76167,Lillo-1,0.589989,0.490767,-39.610699,1,0.068761,0,0.521228,0.831824,0.602689,1.694947,0,0.378084,0.0127,0.978927772,0.0127,0.021525825,0.021525825,11.65462407,0,88.34537593,5.482713723,0.948813057,0.224777087
125,CS76167,Lillo-1,2.24821,1.98807,12.2491,12,0.130082,1.587278,0.53085,0.88429,3.750951,5.33758,7.560112,1.942811,1.502741,0.599370666,0.125228417,0.055701388,0.668416651,5.786025327,70.60185659,23.61211809,0.180115405,2.436613159,-1.300832606
125,CS76167,Lillo-1,2.10235,1.82884,0.400663,13,0.135342,1.522878,0.44413,0.869903,3.66912,6.183557,8.536469,1.828795,1.56677,0.572984803,0.120520769,0.057326691,0.745246986,6.437653102,72.43693962,21.12540728,-0.050403958,3.105315848,-1.538475464
125,CS76167,Lillo-1,1.60652,1.39297,-12.7575,7,0.313142,0.882988,0.41039,0.867073,2.364691,4.357244,7.927627,1.358582,0.758171,0.679378405,0.108310143,0.067419106,0.471933745,19.49194532,54.96277669,25.54527799,2.067390418,2.816580068,-1.006803368
0,CS76168,Lip-0,5.12015,4.4482,13.9169,14,0.0508,2.14571,2.92364,0.868764,7.678575,2.734295,6.524647,4.317626,2.558425,0.666809922,0.182744643,0.035691267,0.499677744,0.992158433,41.90717069,57.10067088,-1.266080324,-2.193278336,0.323164916
0,CS76168,Lip-0,4.44164,3.87995,7.3584,9,0.130082,1.247838,3.06372,0.87354,6.398653,2.026279,7.212474,3.847996,1.957013,0.694152347,0.217445889,0.048956216,0.440605947,2.928693005,28.09408237,68.97722463,0.064911866,-2.125873361,1.296056825
0,CS76168,Lip-0,5.30359,4.52265,1.45226,13,0.122642,1.836928,3.34402,0.852753,7.404289,2.45117,7.077034,4.521197,2.100699,0.716286196,0.161592231,0.030468462,0.396090007,2.312433653,34.63555818,63.05200817,-0.823130712,-2.663664273,0.473815891
0,CS76168,Lip-0,5.06281,4.32466,10.3501,11,0.099421,1.685429,3.27796,0.854201,7.884481,2.172707,6.526528,4.25429,2.821671,0.642123432,0.256515545,0.050666635,0.557332983,1.963751355,33.29038617,64.74586248,-1.007645766,-2.330135203,1.249495925
75,CS76168,Lip-0,7.03657,6.23547,3.62739,24,0.155482,3.928378,2.95271,0.886152,12.0921,3.410753,6.109392,6.222978,5.05553,0.581914638,0.210647083,0.029936046,0.718465104,2.209627702,55.82802417,41.96234813,-4.438050366,-3.164622476,-0.867507037
75,CS76168,Lip-0,6.46417,5.48074,14.94,23,0.817687,3.060263,2.58622,0.847864,10.31289,3.558075,7.515694,5.295471,3.84872,0.626804901,0.167335652,0.025886642,0.595392757,12.64952809,47.34193253,40.00853938,-2.542500194,-2.755174216,-0.519130989
75,CS76168,Lip-0,6.72742,5.96905,6.48859,32,0.104682,4.410978,2.21176,0.887272,13.925203,4.756653,7.254627,5.930814,7.197783,0.48311109,0.224930719,0.033434915,1.069917294,1.556049719,65.5671565,32.87679378,-5.879416343,-1.821569371,-1.366290901
75,CS76168,Lip-0,6.84968,5.72184,-2.80512,26,0.079282,4.242788,2.52761,0.835344,12.632193,3.795798,6.128046,5.714984,5.782513,0.542239974,0.222404346,0.032469305,0.844201919,1.157455531,61.94140456,36.90113991,-4.883835456,-2.058955189,-1.185815312
125,CS76168,Lip-0,3.80175,3.29326,-5.7768,13,0.079282,2.444868,1.2776,0.866248,7.000965,3.419478,5.317261,3.276536,3.199215,0.543032282,0.246093462,0.064731627,0.841511146,2.085408036,64.30901558,33.60557638,-1.532254139,0.774994494,-0.66566837
125,CS76168,Lip-0,3.75005,3.26787,22.9638,12,0.104682,2.231148,1.41422,0.87142,5.743887,3.199957,5.378397,3.008896,1.993837,0.652876702,0.166153083,0.044306898,0.531682778,2.79148278,59.49648671,37.71203051,-0.3757163,-0.074190162,-0.586893523
125,CS76168,Lip-0,4.17876,3.72423,2.3533,19,0.109942,2.723368,1.34545,0.891228,6.938954,4.546803,6.976655,3.721089,2.760194,0.602217568,0.145273368,0.034764707,0.660529439,2.630971867,65.17167772,32.19735041,-1.798532015,0.190640805,-1.447027617
125,CS76168,Lip-0,2.36649,1.98353,-26.3999,14,0.137521,2.190869,0.0381,0.838174,4.753125,5.915935,6.390159,1.776673,2.386635,0.497880868,0.170473929,0.072036615,1.008512607,5.811180271,92.57884039,1.609979336,-1.200493744,4.162678595,-2.515896757
0,CS76169,Lis-1,2.54775,2.22964,4.6001,1,0.60051,0,1.94724,0.875141,2.58585,0.392503,0,2.222458,0.0381,0.985265967,0.0381,0.014954372,0.014954372,23.57020901,0,76.42979099,4.963731599,-2.118610115,0.976654129
0,CS76169,Lis-1,3.49424,3.12614,11.7683,5,0.091982,1.290298,2.11196,0.894655,4.162609,1.430926,3.875073,3.06043,0.668369,0.839435075,0.1336738,0.038255472,0.191277359,2.632389304,36.92642749,60.4411832,1.742627769,-1.623853986,0.245695344
0,CS76169,Lis-1,4.00856,3.51323,20.6047,11,0.102503,1.404217,2.50184,0.876432,6.230469,2.744128,7.833547,3.288491,2.221909,0.643380137,0.201991727,0.050390097,0.554291067,2.5571028,35.03045982,62.41243738,-0.142744974,-1.210888377,1.052337855
0,CS76169,Lis-1,3.92003,3.56294,18.5646,8,0.285563,1.239497,2.39497,0.908906,4.558641,2.040801,6.45423,3.377543,0.638611,0.859911978,0.079826375,0.020363715,0.162909723,7.284714658,31.61957944,61.0957059,1.65987873,-2.232253708,0.21991417
75,CS76169,Lis-1,5.03237,4.51778,-5.66238,19,0.124821,2.330039,2.57751,0.897744,8.356407,3.775557,8.15437,4.495736,3.324037,0.602216958,0.174949316,0.034764796,0.660531122,2.480362136,46.30102715,51.21861071,-2.127729685,-1.462424199,-0.28249963
75,CS76169,Lis-1,4.88508,4.48961,3.08967,19,0.158563,2.697067,2.02945,0.919045,7.764462,3.889394,7.04469,4.483084,2.879382,0.629158852,0.151546421,0.031022301,0.589423715,3.245862913,55.21029338,41.5438437,-1.964766518,-1.274907146,-0.954588354
75,CS76169,Lis-1,4.72013,4.23233,-9.17882,21,0.117382,2.502208,2.10054,0.896655,8.725235,4.44903,8.392588,4.178136,4.005105,0.540974541,0.190719286,0.040405515,0.848515825,2.486838286,53.0114213,44.50174042,-2.635608038,-0.472037024,-0.586553335
75,CS76169,Lis-1,4.16734,3.74659,-0.389761,16,0.124821,3.410979,0.63154,0.899036,6.495206,3.83938,4.690735,3.746503,2.327866,0.641602437,0.145491625,0.034912348,0.558597571,2.995219972,81.850269,15.15451103,-1.651513408,0.516635719,-2.490251775
125,CS76169,Lis-1,2.29901,2.00705,6.58194,14,0.117382,1.570598,0.61103,0.873006,4.286685,6.089578,8.913802,1.993822,1.987675,0.536314192,0.141976786,0.061755619,0.864578666,5.105762915,68.31627527,26.57796182,-0.451496505,2.82026306,-1.085026438
125,CS76169,Lis-1,1.66348,1.42057,-13.0334,7,0.043361,0.934694,0.685425,0.853975,2.186888,4.208045,7.489082,1.383974,0.523408,0.760660811,0.074772571,0.044949486,0.314646404,2.606643903,56.18907351,41.20428259,1.978584347,2.184520653,-1.100380192
125,CS76169,Lis-1,1.95303,1.74782,19.2307,12,0.117382,1.257078,0.57857,0.894927,3.401515,6.144299,9.545947,1.650292,1.448485,0.574164747,0.120707083,0.061805033,0.741660394,6.010250739,64.36552434,29.62422492,0.316642448,2.735623797,-0.826304564
125,CS76169,Lis-1,1.75764,1.51474,3.87853,11,0.086721,1.090179,0.58074,0.861803,2.59419,6.258392,10.090086,1.511271,0.83655,0.677529402,0.07605,0.043268246,0.475950707,4.933945518,62.02515874,33.04089575,1.043758843,2.798361462,-1.260973111
0,CS76172,LL-0,2.84872,2.48007,14.6085,2,0.473884,0.212445,2.162391,0.870591,3.175465,0.70207,9.414206,2.399894,0.326745,0.897103259,0.1633725,0.057349441,0.114698882,16.63497992,7.457559887,75.90746019,3.684670282,-1.589331228,1.945756425
0,CS76172,LL-0,2.84346,2.45866,19.0935,1,0.204103,0,2.639357,0.864672,2.942881,0.351684,0,2.323399,0.099421,0.966216439,0.099421,0.034964796,0.034964796,7.177980348,0,92.82201965,4.148947141,-2.726436039,1.852312695
0,CS76172,LL-0,2.88735,2.51405,32.560398,3,0.318403,0.399489,2.169458,0.870712,3.004731,1.039015,7.509595,2.118903,0.117381,0.960934606,0.039127,0.01355118,0.04065354,11.02751658,13.83583563,75.13664779,3.816336691,-1.975972142,1.185801541
0,CS76172,LL-0,2.8527,2.48663,18.248899,3,0.166003,0.435784,2.250913,0.871676,3.256548,1.051635,6.884147,2.361565,0.403848,0.875988931,0.134616,0.047188979,0.141566937,5.819153784,15.27619448,78.90465173,3.063889335,-1.583320022,1.569733794
75,CS76172,LL-0,4.68278,4.26873,-1.53892,13,0.099421,2.292319,2.29104,0.91158,6.908299,2.776129,5.671113,4.26719,2.225519,0.677848483,0.171193769,0.036558149,0.475255938,2.123119173,48.95209683,48.924784,-1.005342215,-1.618543254,-0.438696009
75,CS76172,LL-0,4.74718,4.30682,-1.52527,17,0.303524,2.371226,2.07243,0.907238,7.810524,3.581074,7.169287,4.305294,3.063344,0.607792768,0.180196706,0.037958684,0.645297629,6.393774831,49.95020201,43.65602315,-1.617095143,-1.141993842,-0.502681202
75,CS76172,LL-0,4.73937,4.24201,4.47788,13,0.151124,2.315166,2.27308,0.895058,6.950384,2.742981,5.615148,4.229062,2.211014,0.681886066,0.170078,0.035886204,0.466520656,3.188693856,48.84965723,47.96164891,-0.924809104,-1.648065684,-0.377841473
75,CS76172,LL-0,4.44419,3.90682,-8.8172,13,0.201924,2.028696,2.21357,0.879085,7.138334,2.925168,6.408058,3.860651,2.694144,0.622580843,0.207241846,0.046632085,0.606217106,4.543550118,45.64827336,49.80817652,-0.992439242,-0.931179205,-0.052468453
125,CS76172,LL-0,2.5978,2.13421,-1.37209,10,0.135342,1.392428,1.07003,0.821545,3.22371,3.849411,7.1817,2.133598,0.62591,0.805841717,0.062591,0.024093849,0.240938486,5.20986989,53.60027716,41.18985295,1.553959945,1.009389192,-1.17469393
125,CS76172,LL-0,2.55827,2.2488,-1.62728,4,0.247463,0.68941,1.621397,0.879032,3.001494,1.563557,5.802063,2.247893,0.443224,0.852332205,0.110806,0.043312864,0.173251455,9.67306031,26.94828927,63.37865042,2.926720069,-0.556901485,0.460320627
